he1	he2	ho1	ho2	n_all	r_hat1	r_hat2	mean_r_hat	r_max1	r_max2	fst	fit	fis	wc_he	corr_fst	corr_fit	corr_fis	corr_wc_he	corr_fst_mr	corr_fit_mr	corr_fis_mr	corr_wc_he_mr	het_f	hom_f	het_m	hom_m	auto_df	auto_g	sex_df	sex_g	maf	nind
19614	0.494328922495274	0.4609375	0.347826086956522	0.375	3	0.173961840628507	0.102803738317757	0.138382789473132	0.354166666666667	0.3125	-0.0175875051773529	0.249542910133817	0.262513458500664	0.49045251310515	-0.0151156781688209	0.280268745944839	0.290985973782326	0.485089752198891	-0.0202103821308268	0.278175630585105	0.292474981574603	0.486683890955385	10	16	6	12	5	1.63454625676462	5	19.9416938640296	0.659574468085106	47
19617	0.393194706994329	0.413194444444444	0.0869565217391305	0.25	5	0.479166666666667	0.246073298429319	0.362619982547993	0.479166666666667	0.375	-0.0307490977162349	0.579822885789192	0.592357524113513	0.417554048035084	0.0101881427756308	0.572525796424595	0.568125800418143	0.397049176417477	-0.0285167417362043	0.579703278172183	0.591356460451651	0.406980134915423	5	21	2	16	14	7.93117693574852	14	9.27691191751528	0.75531914893617	47
19620	0.165289256198347	0	0.0909090909090909	0	2	0.290322580645161	1e-04	0.145211290322581	0.5	0.520833333333333	0.0621771461005268	0.5010233859455	0.467941507311586	0.0835330044632371	0.277857789009415	0.850132454498055	0.792468099467047	0.15370131722805	-0.0082172863783156	0.827537595057852	0.828943217625576	0.190758037102191	2	23	0	17	2	3.26851624204637	2	2.42654340723848	0.955555555555556	45
19621	0.250865051903114	0.46875	0.0588235294117647	0.125	2	0.620111731843575	0.578947368421053	0.599529550132314	0.625	0.625	0.0780298107462469	0.777426344600674	0.758589097572148	0.376574090046576	-0.0137603175602399	0.872899559594366	0.87462476267416	0.308621845939441	-0.00949083260208436	0.87296087315913	0.874155244665857	0.308491838274151	2	20	1	9	2	0.0330488936479987	2	3.55866194002274	0.742424242424242	33
19624	0.375	0.375	0.227272727272727	0.166666666666667	2	0.245283018867924	0.384615384615385	0.314949201741655	0.4375	0.5625	-0.0390015600624025	0.466458658346334	0.486486486486486	0.389473684210526	-0.0217030995072261	0.602313177211649	0.610760872723047	0.403827924089126	-0.0380699113056901	0.597435634912753	0.612199177817514	0.406500492106283	7	18	1	12	2	2.72294942338985	2	3.22446905358199	0.75	40
19626	0.719281663516068	0.493074792243767	0.478260869565217	0.473684210526316	6	0.201262825572218	0.0200573065902578	0.110660066081238	0.291666666666667	0.416666666666667	0.0915268446393868	0.319686717245542	0.251146521237151	0.635892720932767	0.114593485566648	0.198660612581432	0.0949474909483656	0.57843710664932	0.0772164864217957	0.152377029740424	0.0814498115892688	0.601678692827871	11	14	9	5	20	9.0750013612055	20	37.3862101215465	0.5	42
19629	0.361495844875346	0.49896694214876	0.157894736842105	0.227272727272727	2	0.392	0.374110953058321	0.383055476529161	0.541666666666667	0.4375	0.0819428294072365	0.604194627820824	0.568866313713758	0.452578764838072	0.0163690794535398	0.656218737537341	0.650497706729604	0.417000360763023	0.0179992812720457	0.656349253023493	0.650050411957275	0.416288497278232	4	19	3	12	2	2.8340386468256	2	11.3188598359884	0.634146341463415	41
19631	0.5	0.704444444444444	0.142857142857143	0.2	4	0.555555555555555	0.557739557739558	0.556647556647557	0.666666666666667	0.625	0.021283095942547	0.738068891731138	0.732372959756823	0.644231587909749	-0.0153946130078141	0.778592374430473	0.781949182383713	0.381964718738119	-0.0156695973386851	0.778573067113078	0.781989208432429	0.382059897839792	3	13	1	10	9	5.38451621825303	9	7.46612006697862	0.5	29
19636	0.0407986111111112	0.3046875	0.0416666666666666	0.125	2	1e-04	0.418181818181818	0.209140909090909	0.479166666666667	0.4375	0.110107284020327	0.584415584415584	0.532994923857868	0.178442028985507	0.367209833476922	0.833949570747742	0.737590060596806	0.215355795640278	0.0256974834168727	0.760237643341653	0.75391384854553	0.28334506878355	3	24	1	17	2	0.525442784347313	2	3.5496763920908	0.895833333333333	48
19637	0.463842975206612	0.551984877126654	0.227272727272727	0.217391304347826	4	0.342301943198804	0.416666666666667	0.379484304932735	0.4375	0.416666666666667	-0.00327390534300719	0.577262107035005	0.578641594569864	0.527394776889216	-0.00808078718815122	0.5890874600024	0.592381339650603	0.441806580396578	-0.0160562306751363	0.587306724017635	0.593828310360202	0.444908780058769	7	19	2	14	9	14.8714277871726	9	8.39554722934026	0.655555555555556	45
19640	0.668934240362812	0.563711911357341	0.380952380952381	0.473684210526316	5	0.274298056155508	0.0867823765020027	0.180540216328755	0.395833333333333	0.416666666666667	-0.017806070683452	0.324478286877944	0.336296242889918	0.640345930616014	0.0123765994955168	0.0809556322767441	0.0694384445996283	0.564876469402588	-0.0150613845346523	0.0884280208185153	0.101953839373578	0.579012899422759	11	12	4	10	14	4.98823809075869	14	18.9739375122678	0.5125	40
19642	0.570888468809074	0.469529085872576	0.173913043478261	0.210526315789474	3	0.4375	0.380855397148676	0.409177698574338	0.4375	0.520833333333333	-0.0205461036579527	0.644317031740522	0.651477804888383	0.546525280592786	-0.0204295229945926	0.700191007219974	0.706193337193739	0.436634509940099	-0.0263488272411647	0.699381814542122	0.707099401802853	0.439912648469534	5	18	3	13	5	3.12432440397348	5	9.06797650129631	0.619047619047619	42
19650	0.186631944444444	0.290657439446367	0.125	0.117647058823529	2	0.197771587743733	0.423728813559322	0.310750200651527	0.4375	0.604166666666667	-0.0157109478300348	0.480467116855686	0.488503216142108	0.238420305583146	0.0536357402589876	0.707533704634172	0.6909580086574	0.31864393537636	-0.0323132585247378	0.695314863880165	0.704852055707145	0.335958377798077	2	22	2	12	2	0.327876864672973	2	6.36113411401104	0.865853658536585	41
19652	0.585872576177285	0.521484375	0.421052631578947	0.375	3	0.163686382393397	0.163398692810458	0.163542537601927	0.4375	0.541666666666667	0.112684341550261	0.38598350131454	0.308006690924141	0.578040271132376	0.0771141048154285	0.413396589122771	0.364381432268058	0.546851878986782	0.0770999435505333	0.413396328229106	0.364390902707661	0.546862305857895	8	11	5	8	5	2.91965987301462	5	16.4401100682988	0.442857142857143	35
19654	0.244897959183674	0.277777777777778	0	0.0833333333333334	2	0.5625	0.458333333333333	0.510416666666667	0.5625	0.458333333333333	-0.0405232297252242	0.830978147788833	0.837560712358338	0.273606496862311	-0.0216633035243958	0.921959854553291	0.923614614347509	0.321382769930466	-0.0323454276169601	0.921219753730828	0.923688094932501	0.323005445321109	1	24	1	16	2	1.84955133333818	2	5.20223056655275	0.844444444444444	45
19657	0.21875	0.145429362880886	0.05	0.157894736842105	2	0.5625	1e-04	0.2813	0.5625	0.541666666666667	-0.027034547632738	0.446036176575969	0.460618121658235	0.190151183572236	0.361788821807377	0.807397046417316	0.698214383947138	0.240329952808379	-0.0388558010761295	0.722488793940819	0.732868406017743	0.309368899708589	3	18	1	14	2	0.576739364381584	2	2.98966434473178	0.897435897435897	39
19658	0.265	0.501890359168242	0.1	0.130434782608696	4	0.452054794520548	0.458333333333333	0.455194063926941	0.541666666666667	0.458333333333333	0.033941518634439	0.724662354342653	0.714988635814111	0.407980468075662	-0.00772130306632198	0.777840242177279	0.779542461644179	0.376237077923511	-0.00886778591602521	0.777748921335858	0.779702472646261	0.376614625071473	4	20	1	16	9	6.73023431997356	9	6.41774122387561	0.755813953488372	43
19660	0.530245746691872	0.595238095238095	0.304347826086957	0.333333333333333	6	0.270668176670442	0.282051282051282	0.276359729360862	0.375	0.416666666666667	0.0383390516208343	0.472821132311316	0.451803810295906	0.580415960850743	0.0180332494331884	0.247602915127199	0.233785579360501	0.506887433012627	0.0174498658063155	0.247447508220861	0.234082347974325	0.50702899280298	6	20	5	10	20	9.05143714667366	20	21.5758973045841	0.568181818181818	44
19661	0.433884297520661	0.622933884297521	0.363636363636364	0.363636363636364	4	0.0880829015544041	0.26282722513089	0.175455063342647	0.375	0.375	0.256027940089999	0.503526093088858	0.332671300893744	0.54491341991342	0.223483033582916	0.408686219791711	0.23850500918652	0.501721524735514	0.193535718436284	0.400153116243042	0.256201548574639	0.518263307772563	9	16	6	10	9	6.57342472233304	9	19.7383654857586	0.477272727272727	44
19663	0.513671875	0.272853185595568	0.1875	0.210526315789474	4	0.465181058495822	0.128939828080229	0.297060443288026	0.604166666666667	0.520833333333333	0.054028237164645	0.52712017715503	0.500112116002691	0.40008971291866	0.153260731766906	0.571092816386989	0.493460148000436	0.372583640025303	0.00765195618185268	0.532303397800089	0.528697007956597	0.414544559789965	1	18	5	9	9	11.4009853477528	9	20.0910629514817	0.757142857142857	35
19666	0.250865051903114	0.592797783933518	0.0588235294117647	0.421052631578947	4	0.620111731843575	0.169398907103825	0.3947553194737	0.625	0.4375	0.1732280973163	0.540016767046335	0.443639495415168	0.449348934620288	0.0776770297844159	0.60940058135967	0.576504726376888	0.400365771003665	0.0596997727273875	0.5716984137019	0.544505495292274	0.411844577229258	4	15	5	10	9	3.77634616631053	9	17.0443401650718	0.652777777777778	36
19669	0.468809073724008	0.190104166666667	0.217391304347826	0.208333333333333	3	0.366391184573003	1e-04	0.183245592286501	0.416666666666667	0.395833333333333	0.0642137625245195	0.407913525341328	0.367284481276435	0.33627428307123	0.234412679721535	0.598405483960316	0.475442571470994	0.320453073906898	0.026003255484676	0.524735599972983	0.51204723968198	0.379256693693376	5	21	4	14	5	3.33129367011823	5	11.6056134167984	0.797872340425532	47
19678	0.465373961218837	0.417777777777778	0	0	3	0.604166666666667	0.6875	0.645833333333333	0.604166666666667	0.6875	-0.0141359750897444	1	1	0.472149122807018	-0.0214834681355072	1	1	0.294665460606785	-0.0262509301380066	1	1	0.294572836585847	0	19	0	13	5	1.09728263639199	5	1.24613268919881	0.676470588235294	34
19679	0.0918367346938777	0.30125	0.0952380952380952	0.05	4	1e-04	0.5625	0.2813	0.520833333333333	0.5625	0.032044616067348	0.649483033839591	0.637879005604253	0.202061556329849	0.429678714673256	0.847282236670738	0.73222503304998	0.222922283666182	-0.0170378186715595	0.818863768440376	0.821898234033989	0.315272722614398	1	23	2	13	9	3.16274398637325	9	6.9538104571454	0.890243902439024	41
19682	0.260355029585799	0.336734693877551	0	0	2	0.729166666666667	0.708333333333333	0.71875	0.729166666666667	0.708333333333333	-0.0671217292377702	1	1	0.323956043956044	-0.0361419839836883	1	1	0.234359483614697	-0.0358647731698346	1	1	0.234264047903481	0	17	0	7	2	0.271679553045653	2	0.313709812576535	0.814814814814815	27
19686	0.30125	0.427437641723356	0.05	0.285714285714286	4	0.5625	0.19872813990461	0.380614069952305	0.5625	0.4375	0.00268571466560875	0.552228709880193	0.551022885459148	0.380268173560857	0.0533982163222522	0.675889549034174	0.657606338214799	0.371357119189	-0.0202647397495306	0.672422450232607	0.678928873061112	0.389762248469366	3	20	4	12	9	5.75437802284048	9	14.7931334793523	0.780487804878049	41
19689	0.411153119092628	0.352607709750567	0.260869565217391	0.0476190476190477	4	0.223628691983122	0.541666666666667	0.382647679324895	0.395833333333333	0.541666666666667	-0.025066990565085	0.589915446199594	0.599943654829485	0.39767125559051	0.0410742123786962	0.576359799915968	0.558213778842149	0.377741296075408	-0.0263372821951689	0.545406695611276	0.557072209813501	0.394186291954906	5	20	2	14	9	4.48467985247467	9	8.54465318040167	0.761363636363636	44
19690	0.398865784499055	0.487528344671202	0.260869565217391	0.142857142857143	7	0.209169054441261	0.5	0.35458452722063	0.395833333333333	0.5	-0.0249418564190117	0.541574939321346	0.552730666810388	0.457320543500668	0.0539183581095671	0.435685477787381	0.403524498070777	0.402603203104978	-0.0237783322176529	0.401093996919246	0.415004220900597	0.424570765902117	7	17	1	16	27	14.7220617691162	27	11.1405414696562	0.727272727272727	44
19693	0.806818181818182	0.603969754253308	0.409090909090909	0.217391304347826	6	0.327102803738318	0.416666666666667	0.371884735202492	0.354166666666667	0.416666666666667	0.0762382972822718	0.605560084318359	0.573006853909195	0.728609145039883	0.0247682174102873	0.560323244318786	0.549156658416464	0.528434027248746	0.0337335856985759	0.543039588301968	0.52708652092767	0.526388166787247	9	16	4	13	20	14.9639292228009	20	18.690972710501	0.344444444444444	45
19694	0.248456790123457	0.3984375	0.166666666666667	0	3	0.197026022304833	0.666666666666667	0.43184634448575	0.5625	0.666666666666667	-0.0169987281723893	0.733104441904186	0.737565494722454	0.336218341503268	0.223206684401396	0.863066323113059	0.823719290399121	0.298397458394966	-0.0349617331286274	0.830083002846745	0.835822918167606	0.36434329362121	3	16	0	13	5	3.53385498371186	5	1.00007332646883	0.808823529411765	34
19699	0.243801652892562	0.48109640831758	0	0.260869565217391	4	0.541666666666667	0.296815286624204	0.419240976645435	0.541666666666667	0.395833333333333	0.111541452900126	0.687409246738856	0.648165067147466	0.378965591200172	0.0282334839347317	0.656346311607094	0.646361875294513	0.376316213997353	0.0233585767693552	0.692630081194625	0.685278638101769	0.378291627054566	4	21	2	15	9	4.60596242295715	9	6.95756320320436	0.744444444444444	45
19702	0.443289224952741	0.471354166666667	0.521739130434783	0.333333333333333	4	1e-04	0.171521035598705	0.0858105177993527	0.270833333333333	0.333333333333333	0.00499634753295035	0.0962574292885221	0.0917193434710472	0.468502672422654	0.0237670575343301	0.0316084131077183	0.00803225872872437	0.464682937454536	0.00256910629608393	-0.00686060878711592	-0.00945400342291669	0.470747898570217	11	15	8	10	9	2.28455149812814	9	26.0256991608842	0.680851063829787	47
19703	0.393595041322314	0.0831758034026464	0.136363636363636	0.0869565217391305	3	0.479166666666667	1e-04	0.239633333333333	0.479166666666667	0.479166666666667	0.0998385275486954	0.588876597831726	0.543278162029408	0.243279611075364	0.389509155636666	0.780009404533013	0.639649640124563	0.242216160932709	0.0260126462222947	0.690567073457956	0.682302932022805	0.329655707543114	1	24	4	14	5	7.53613372155758	5	15.0463347226089	0.855555555555556	45
19705	0.5078125	0.587809917355372	0.166666666666667	0.272727272727273	5	0.416666666666667	0.366146458583433	0.39140656262505	0.416666666666667	0.416666666666667	-0.0222749562055579	0.607328290782227	0.615884447883496	0.565952883578872	-0.0249087935532075	0.564089402587005	0.574683522909626	0.453414004050721	-0.0233668574148867	0.563922115567496	0.573879219096391	0.453607331697835	4	23	5	11	14	6.48110531314332	14	18.9926373724985	0.608695652173913	46
19706	0.5859375	0.71375	0.208333333333333	0.3	10	0.395833333333333	0.408138101109741	0.401985717221537	0.395833333333333	0.458333333333333	0.0463812247019941	0.643506999888596	0.626168224299066	0.66875	0.0146342280757172	0.495888751891254	0.488401908740663	0.484412321333964	0.0136168109084501	0.495643668441652	0.488681136158803	0.484455629074291	7	19	4	11	54	14.84555060141	54	21.7367490623492	0.534090909090909	44
19712	0.43375	0.17687074829932	0.25	0.19047619047619	3	0.268738574040219	1e-04	0.13441928702011	0.479166666666667	0.479166666666667	0.0481015656304295	0.330375436587182	0.296537803577436	0.312045474850353	0.166700653867776	0.533800622170007	0.44053792914411	0.315007718648981	0.0187327840167595	0.470663445072043	0.460558198311399	0.35517525879106	7	16	2	13	5	6.77488685370097	5	8.62002367740339	0.817073170731707	41
19713	0.362880886426593	0.659863945578231	0.157894736842105	0.333333333333333	8	0.393617021276596	0.328767123287671	0.361192072282133	0.541666666666667	0.416666666666667	0.0461777900807503	0.558025355374357	0.536627853671954	0.539523149980214	-0.00250711840142066	0.504826533934576	0.506064887743622	0.461842306594801	0.00905170572875279	0.505452078828281	0.500934686470786	0.457363633834833	3	17	7	10	35	12.751865202207	35	21.751487428663	0.65	40
19715	0.647727272727273	0.57625	0.454545454545455	0.35	4	0.175257731958763	0.244264507422402	0.209761119690583	0.333333333333333	0.4375	0.028394230612808	0.37995220948497	0.361831917788935	0.634255952380952	0.0124497550615951	0.266859699119793	0.257617215288186	0.566793965326558	0.0144187251721891	0.265626307944063	0.254882665882387	0.565139661791465	10	14	6	10	9	6.61691081848454	9	23.8179434757948	0.464285714285714	42
19717	0.386621315192744	0.290657439446367	0.238095238095238	0.117647058823529	2	0.237749546279492	0.423728813559322	0.330739179919407	0.458333333333333	0.604166666666667	-0.0194809262819113	0.474933121596408	0.484966452174311	0.357667043425557	-0.0154838026197908	0.605226455497933	0.611245848054285	0.389034678492484	-0.0314423827493033	0.628369413008736	0.639698161325614	0.390291883930731	4	18	3	11	2	0.947875923065064	2	10.9527242135229	0.776315789473684	38
19718	0.386621315192744	0.447916666666667	0.523809523809524	0.333333333333333	3	1e-04	0.146666666666667	0.0733833333333333	0.333333333333333	0.333333333333333	0.0620109565901685	0.0768215223059285	0.0157897001247689	0.428995939461056	0.0767083378613855	-0.13521655596724	-0.229531904726341	0.428742489019471	0.0540130744832669	-0.127446732344895	-0.191820628735478	0.435812221824355	11	14	7	10	5	3.68785006820848	5	29.2552477246857	0.722222222222222	45
